spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_bandwidth_mean,spectral_bandwidth_std,zcr_mean,zcr_std,rms_mean,rms_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,chroma_1_mean,chroma_1_std,chroma_2_mean,chroma_2_std,chroma_3_mean,chroma_3_std,chroma_4_mean,chroma_4_std,chroma_5_mean,chroma_5_std,chroma_6_mean,chroma_6_std,chroma_7_mean,chroma_7_std,chroma_8_mean,chroma_8_std,chroma_9_mean,chroma_9_std,chroma_10_mean,chroma_10_std,chroma_11_mean,chroma_11_std,chroma_12_mean,chroma_12_std,tempo,contrast_1_mean,contrast_1_std,contrast_2_mean,contrast_2_std,contrast_3_mean,contrast_3_std,contrast_4_mean,contrast_4_std,contrast_5_mean,contrast_5_std,contrast_6_mean,contrast_6_std,contrast_7_mean,contrast_7_std,genre
2789.300841643996,376.64278689637285,5345.842674420714,797.9173981903596,2247.55273231388,206.11724489494588,0.17996187475812694,0.03624211325026643,0.1440742,0.015956234,-28.089987,13.526386,84.033875,14.133365,-43.71616,13.265486,47.99097,8.329646,-22.45509,7.226096,19.917408,6.444473,-25.18115,7.8204627,24.802288,5.8363733,-13.120749,5.755004,24.669502,6.6585307,-16.419373,5.607237,17.564196,5.2634463,-15.417398,5.5657296,0.43581554,0.26112092,0.4752407,0.2446865,0.39921007,0.18848506,0.56913567,0.29178715,0.5171382,0.26034826,0.5308564,0.26436242,0.5240816,0.28190672,0.4412871,0.23611066,0.48574603,0.2648987,0.4528393,0.23958938,0.57778716,0.29342118,0.36583722,0.19292721,[135.99917763],19.352247257862732,3.58736273951706,14.041352045568068,3.702301210379522,16.68014101432692,3.6635185681803257,16.226822249581748,2.635255491944062,16.090325653942706,2.178708668497974,16.737898267746612,2.203727088806213,44.53738812057779,1.9404388465841962,metal
2955.2644930453703,507.1591768822132,5928.739149725474,667.9948464437698,2478.4332031027843,174.4980276323885,0.16334179385158668,0.05784401945485649,0.08899233,0.020741325,-103.65834,36.788124,73.83582,17.633705,-16.127468,13.681867,53.154728,12.718271,-25.099674,12.90088,33.991573,12.033551,-13.641718,10.087214,25.99047,9.540755,-18.906933,8.011434,18.668743,7.376069,-12.777742,6.8870935,9.545628,5.6549835,-16.148779,6.8802905,0.425191,0.30061266,0.3528884,0.23917113,0.41083053,0.27076837,0.4404711,0.30501363,0.45310393,0.24758197,0.5826335,0.3199761,0.45154804,0.23638968,0.47078305,0.28009507,0.45366687,0.29219565,0.46267477,0.28038037,0.42176983,0.29198426,0.36551046,0.23753068,[123.046875],22.953321126464886,4.672348323449816,14.512040233181661,3.517172474230012,17.66601622514422,3.950449159277265,16.853913933104376,3.63094946221259,15.865296666364072,2.446834206839428,16.337346490656923,2.167266235111328,43.1439042824903,2.5215657638077515,metal
1525.6954691515566,451.1727234790346,3501.087162738245,1154.4214090412129,1868.409144405986,369.89051288480977,0.051203016157120744,0.017525483005144196,0.23020585,0.042998165,-77.45472,34.486347,130.88896,22.58909,-23.287468,14.686525,61.99624,7.5910845,0.9075686,8.955258,30.532888,6.892151,-8.758489,6.9451303,19.443262,7.0503674,-2.2276921,6.412916,13.108556,6.83492,-3.2997823,7.1262536,8.935825,5.603117,-8.964679,6.4454746,0.62331563,0.27173492,0.5052838,0.23381515,0.41094407,0.23952545,0.40827242,0.20128511,0.69663054,0.27850533,0.5387556,0.26568907,0.32043862,0.18968876,0.33001196,0.24506299,0.36273643,0.19648983,0.39812505,0.26637134,0.3908945,0.21986584,0.5621055,0.25922185,[129.19921875],24.615469073456307,4.7833372048739555,15.981534091661008,3.837299824216019,18.20258490839565,3.553580460067603,17.29882906810753,2.5274393535442465,17.643228480964442,2.4452872813897417,17.279124142627477,2.7190134729898383,39.389242396730545,3.9193772823788766,metal
2566.910608201603,408.69753570504287,5444.5504108818695,760.4662891290174,2408.6174998051465,199.53268989469828,0.12520937137190402,0.042488791984233026,0.22038391,0.03953137,-12.502531,28.29573,91.33017,14.801879,-23.079102,12.77171,50.981163,12.805758,-12.106397,9.812997,30.916203,7.31346,-15.001935,10.501242,23.06173,7.2759156,-14.281175,8.079025,23.065378,8.502811,-17.684673,7.2410626,13.16198,6.398595,-15.200903,7.379981,0.37946326,0.263526,0.4389165,0.30081287,0.45454997,0.21140736,0.5906699,0.30006364,0.4147062,0.22752537,0.33390996,0.21320786,0.34102076,0.22005683,0.41468987,0.24120879,0.60688704,0.33156386,0.48257154,0.22362362,0.49828818,0.30874753,0.39901355,0.249267,[135.99917763],22.1074246892119,4.877430776333424,14.714984013641356,3.9138073972158036,16.37584379130139,3.7453762121438063,15.787003470192023,2.938849553334314,15.666069390173362,2.510131123585511,16.088029159616585,1.9508249845128756,43.762652349532,6.031671382766418,metal
2502.5342481859757,440.8366178545403,4761.48787460091,934.7895242189737,2133.931627896007,276.02379458129593,0.14816085768188855,0.03936755997272909,0.13647573,0.03179901,-61.907036,46.22834,93.03636,17.928589,-39.96771,16.98134,56.147964,9.599992,-19.685198,7.33523,23.381887,8.86685,-7.6440945,10.17641,17.719402,6.9509006,-19.306637,8.300221,17.783297,5.897948,-13.095866,6.9261103,14.301978,6.3342104,-13.079706,6.590815,0.40278086,0.27675626,0.352141,0.22519791,0.5132286,0.30438578,0.46010754,0.23495927,0.5966406,0.31758538,0.45571706,0.2752197,0.43853614,0.24535574,0.47704822,0.30161712,0.39412388,0.21711326,0.39632484,0.2603513,0.3291544,0.20794524,0.42300892,0.29774165,[117.45383523],20.99542975481132,3.442770756052063,14.505892942255986,4.033586950437437,16.74275761776835,4.099035743556442,17.82614739557932,3.8657254772436556,16.72794648969576,2.857275333956815,18.61679857534122,2.7506134466097416,41.60094653895186,3.2015013410036866,metal
2029.8387796734646,568.5392769772228,4223.366128549487,829.8951746572243,1929.5737681834808,296.15233768021994,0.10000733177728328,0.047871586088114135,0.2567308,0.035430405,-35.73135,44.04539,115.466896,28.106361,-40.631664,14.455041,75.38111,10.134708,-12.545452,10.052602,21.839254,8.6758795,1.8210291,11.659215,15.605564,8.778513,-0.17317195,8.475216,10.234974,6.060737,-11.762732,5.075726,15.405225,5.4776845,-12.471008,4.7687683,0.524048,0.25858423,0.37470236,0.21816213,0.43455908,0.23286201,0.5623792,0.21945396,0.7016233,0.2929747,0.5364362,0.22436498,0.28010905,0.17159067,0.28020638,0.1856786,0.3832918,0.25251135,0.4230065,0.2705977,0.5762515,0.286372,0.6859518,0.28317648,[123.046875],22.630805130929513,4.981372958173935,14.193400046990373,3.605076099532013,14.920978330915636,3.2540672790410134,14.89734748934169,2.7169884830727025,14.966991832843638,1.9472701254745606,23.345896547694913,6.077937265855242,39.710973789990774,6.003399930852849,metal
2707.5423665716226,664.7377443292409,5292.017999891157,991.1918991017625,2235.047516078013,267.9010624977479,0.16091248125483745,0.05765645595689141,0.09048659,0.024815362,-104.68676,53.599194,87.735695,28.226337,-33.242126,19.099283,48.456833,20.412415,-28.924986,12.766664,22.51373,11.384147,-24.994108,10.89912,20.534803,9.643584,-12.07721,9.010954,18.25662,9.8791,-15.190194,7.9044123,10.294038,8.027454,-13.897689,9.50782,0.37136915,0.23603983,0.27354667,0.2042838,0.33466786,0.2859925,0.32040194,0.21203278,0.45817024,0.31972432,0.39257967,0.24489638,0.46203074,0.29584888,0.48485398,0.33440965,0.4010692,0.27615276,0.40900773,0.3107167,0.42607215,0.26669407,0.5488888,0.32204157,[161.49902344],19.270317683198734,4.483441110493374,13.78066851568315,4.12716751405672,16.953697764200193,4.378033910082285,18.39915844062765,3.620681973518267,17.010331171915084,3.4020054550233843,17.28335395637498,2.812051437764005,41.25816733934251,3.2214685752669165,metal
2836.947977795833,491.1733531520667,5615.124379444417,850.5089746064713,2339.3457327787883,290.67873116492694,0.1628051379885836,0.05653775135487852,0.27074897,0.062462587,13.472155,43.567837,78.02858,18.596159,-32.999123,20.114412,55.550117,10.790054,-9.963229,7.6249294,35.417408,8.871706,-17.641218,9.199484,29.057076,8.497777,-11.254932,8.460772,14.004886,9.288373,-10.102363,7.0649085,16.52735,8.664865,-8.494954,5.8072753,0.57708466,0.20232065,0.80674124,0.22431782,0.68702507,0.2148678,0.534531,0.24673678,0.4417898,0.25444663,0.36654887,0.2275241,0.3171888,0.20257446,0.41002634,0.2324773,0.5751613,0.28064653,0.49363345,0.24750204,0.37551844,0.22813734,0.43467575,0.22656153,[117.45383523],19.403260835780454,4.786276058660496,14.291016443642691,3.5374856109922135,14.556722565636393,3.548340015072975,14.209457207751434,2.628620926319536,15.51283893663908,2.211910665806521,16.508122529990576,2.385640230277943,46.52798623402105,3.678700836254075,metal
2685.8291745827923,421.69353552120856,5331.467761343847,737.9107841416688,2317.5266104972716,185.96704457966518,0.16050318667763158,0.04887139682819978,0.11219081,0.028802315,-71.27534,26.958479,82.33836,16.426836,-30.17323,13.306837,56.464294,10.633172,-10.875072,9.354619,26.82275,7.816246,-15.808304,7.993107,25.348274,6.4497185,-15.630503,6.815668,17.768711,7.5161414,-13.055728,7.1185946,14.628012,6.185069,-14.275042,6.9003654,0.44888413,0.24824727,0.4511853,0.24361114,0.4825231,0.2380646,0.5706203,0.26315534,0.5922641,0.27078888,0.578978,0.28824902,0.54436463,0.2735397,0.52896976,0.2630883,0.5581044,0.27122796,0.5138086,0.2548235,0.51272774,0.28070652,0.44637117,0.23781998,[143.5546875],21.78057246238123,4.4131301330787425,12.792568988732436,3.8454835237282774,14.79564458295002,3.785939251175675,14.423886122131258,2.8551056994130684,15.200280176925205,2.266415543378339,17.248005796652617,2.2945056021019483,42.93170801861356,2.074324320228198,metal
2292.510290744662,419.3791857129216,4819.912521315064,749.1880534352911,2149.2658033816874,210.68207619782416,0.12365873826915634,0.04131511876307029,0.11197951,0.01817151,-79.07527,18.185015,106.81676,14.80705,-38.75978,11.618863,39.854446,7.975449,-26.757378,6.689769,32.46526,6.0943103,-15.021737,7.8461256,29.701921,6.5859904,-11.37107,6.760884,13.770958,6.775907,-14.502706,7.0244493,16.169477,6.73881,-3.062653,7.9054837,0.42249876,0.26572934,0.59239435,0.31122714,0.47549108,0.2702874,0.56299055,0.31622148,0.4088969,0.27749822,0.3288475,0.25832307,0.34149095,0.2818046,0.3054509,0.22298571,0.33013704,0.27348045,0.2575837,0.19783267,0.33613387,0.24914637,0.38814804,0.2824976,[135.99917763],18.770735384159078,3.759636453663377,14.06600898499768,3.6250424906670053,18.168348625993644,4.196742496250066,18.096745780861145,2.9761503608736106,17.501962376396197,2.459356335583854,16.22531688775482,1.9181872420413855,41.94266084059112,2.398834734981322,metal
2690.6514149510335,691.2398062780512,5088.035900009675,1297.6469162882504,2118.4679544008677,435.86013998345385,0.14832790126741485,0.059041846333270094,0.14581424,0.08357978,-122.234886,105.762115,62.287914,26.531834,-34.475754,24.03501,75.653,15.527734,6.2773776,13.013641,22.03109,18.919022,-10.958645,9.997949,23.23548,17.39485,-12.28494,9.242688,5.6125345,15.699345,-6.983782,7.602368,5.6169767,11.977296,-14.398442,6.958996,0.40149352,0.2788839,0.4663566,0.26146412,0.5472266,0.29783946,0.57303876,0.25830296,0.6277702,0.29804543,0.58521867,0.29362917,0.4375892,0.27686957,0.39517012,0.29112983,0.4087345,0.30410922,0.41041702,0.29478768,0.40368727,0.297104,0.39047638,0.27179915,[95.703125],24.54196545248288,5.2708026575106,15.539129305860255,4.359262022379846,17.290254715191814,5.145511466237096,16.0230333923115,3.8316728527158546,18.101538558007665,3.431709327929145,19.948639119369393,6.249542834767287,40.54028617099516,7.080964628878035,metal
2099.3502081908823,576.9030813611995,4450.38142248573,1079.9584246711333,2062.5313354447185,368.23902105147914,0.08829727409055728,0.04019643136162426,0.15433325,0.05809088,-99.77965,61.872673,102.12207,25.942635,-23.655642,11.610029,63.08262,15.859579,-8.785433,17.62421,30.73993,11.097854,-9.646097,9.021488,14.164796,7.385899,0.37265703,7.5751343,13.223106,6.1362543,-10.096967,8.915011,9.193242,7.023847,-4.932152,6.154785,0.2080403,0.18482761,0.19637658,0.19112463,0.32279226,0.24065144,0.5472913,0.31895474,0.47045928,0.31174448,0.27864608,0.24885148,0.25871098,0.15771918,0.38879412,0.23304169,0.65122604,0.34511623,0.50633115,0.2710873,0.38768214,0.23300613,0.33445632,0.28271964,[117.45383523],21.416232526002577,4.520522058203876,17.001161164461355,4.258462344014966,18.208508616590805,3.9240802508011723,18.995654050155636,3.2274388601321653,16.84646353668279,2.1478153797137733,17.744290099222177,1.978698817596215,39.798783668340945,5.098711636928335,metal
2709.5400662447228,457.8542612683631,5081.527606031105,915.5491825278981,2194.487062440739,241.841956207088,0.16644079249709753,0.046304033099206235,0.10460098,0.02387412,-74.115524,28.26885,80.12189,16.829828,-46.98442,15.436472,51.01986,9.289507,-9.138492,8.11195,31.76564,9.429328,-6.376152,9.961883,24.85552,6.8112507,-19.142609,7.965791,20.790123,6.792369,-11.669212,6.800766,13.848666,5.6821885,-16.47486,5.9346128,0.41932148,0.2677183,0.3809347,0.23966002,0.41128764,0.25411955,0.50976855,0.25573856,0.67529356,0.28014785,0.57679963,0.26252997,0.4819351,0.24489237,0.54149556,0.26989266,0.5461318,0.24651434,0.6193671,0.2956572,0.5288206,0.2618097,0.4193372,0.23887506,[107.66601562],20.08199133967203,3.3834828386544573,14.714350829484964,3.882218367270212,14.921973062751064,3.7179952961219183,15.672142963376954,3.002523328534213,15.518063338441271,2.1695495822082096,17.15348685101477,2.419706917900678,41.84132851793109,2.5215789640228663,metal
2269.195809921602,368.61254545476453,4186.549684506821,852.6695707823152,1928.8258972738681,297.5013600020523,0.13738125544214397,0.032912748338111274,0.097560614,0.019056369,-100.42865,36.424107,104.687256,19.860899,-57.258125,18.153837,56.590775,10.622012,-5.5367737,9.656555,22.83633,10.067053,-6.1675434,10.509502,23.090935,8.87983,-19.069187,7.083709,17.792307,7.2213507,-13.767808,6.917023,9.958694,7.0786033,-14.848816,6.9876127,0.44186532,0.28582445,0.39668006,0.2375442,0.43434557,0.2581365,0.49948138,0.25459155,0.5588744,0.3179571,0.41297784,0.24047236,0.45318598,0.27487803,0.49003392,0.28201255,0.4983134,0.2741274,0.5147228,0.31092128,0.37001345,0.22480446,0.4122854,0.26815066,[117.45383523],21.96798150627125,3.875104915619449,16.02102042722542,3.954563584896861,16.27666868092725,4.341404944021274,16.588268574722342,3.366115730174175,16.133227603347382,2.499375243286125,19.252408422692042,3.0647353720275867,39.1712947022474,3.387580452815262,metal
2463.4494582050966,350.99651047790064,4547.580834734182,846.8242172121879,2037.3001787840026,229.85358562621016,0.15180860584365324,0.03138911017468492,0.09364971,0.019671932,-93.59133,26.505285,89.89402,15.280833,-55.902695,12.462173,51.637325,7.4566746,-5.558396,8.19166,28.777815,8.468881,-13.892873,7.5583596,27.350773,7.4296103,-15.316164,7.8106775,22.829412,6.7294855,-12.410712,6.307853,9.704986,5.837323,-19.73085,6.0333085,0.35054365,0.24075502,0.337273,0.24157605,0.32564646,0.23093098,0.39422068,0.24661593,0.57211953,0.31797284,0.44503027,0.26713052,0.348498,0.24682933,0.41819134,0.26519525,0.60075164,0.30731672,0.6408882,0.2777635,0.44358557,0.27371496,0.36251873,0.252641,[129.19921875],20.326374815198747,3.690095842820639,15.424107696061371,3.825649499911526,16.586477583394046,4.2862099772186255,18.15146250769134,3.6317339176779537,16.791708496883285,2.620407184875614,18.178180445505397,2.417901222406773,41.18888030163985,2.0709012529803363,metal
2683.329925042629,588.4692820873673,4972.6949307940695,1244.8414965642946,2126.7478903554274,409.7967996057234,0.17731298676954335,0.06290043957582503,0.09044781,0.033403013,-110.87448,66.38388,83.18676,24.679714,-45.257423,29.907116,56.596424,13.119437,-7.4923544,13.61467,19.979755,11.360338,-13.402861,12.857547,21.218973,9.243934,-15.71974,9.537011,18.087412,7.451818,-18.12701,6.643802,12.930389,6.2211785,-17.24171,7.8790483,0.39137244,0.25678492,0.4334337,0.28189933,0.37347043,0.24964269,0.41972148,0.27721432,0.50165534,0.30459738,0.4850288,0.30435276,0.48824137,0.31134298,0.42272887,0.25686422,0.4778502,0.3082299,0.46740466,0.29358882,0.395111,0.25415978,0.40612558,0.28539065,[95.703125],19.883608625747996,3.322569725260714,14.2838420135141,3.914611892224752,16.342867986762517,4.504264637343536,16.874025164050906,3.820342328042503,16.591610405146,2.7819551317543505,18.85743135143257,3.478630998783249,40.363873238884395,3.743230600060451,metal
2760.3423816837835,462.71119957614087,5260.1848590484715,986.0967886432416,2242.7379917564754,277.4986521104676,0.17124877551760836,0.04077768209285232,0.0953466,0.024279466,-86.27023,29.709558,76.75911,19.646343,-42.356274,16.928381,53.999104,9.838904,-8.330258,8.776469,29.407862,9.119326,-7.9087305,10.093777,26.661463,7.4840903,-14.234941,8.915536,18.466795,6.742629,-17.955868,6.412894,9.869916,5.724736,-19.038647,6.1525116,0.43156984,0.27510732,0.354097,0.21605653,0.42660522,0.2642392,0.4307764,0.22751947,0.48691827,0.28106898,0.49116796,0.28003013,0.48155293,0.26209378,0.52963287,0.29550093,0.55519474,0.26449215,0.5707296,0.2932337,0.40590316,0.21846282,0.47107235,0.2723027,[117.45383523],21.69589755925959,3.477872434143163,16.400454243234613,4.080589931800549,16.51355502152802,3.704574839714953,16.943835799223923,3.3533029501537857,16.094780495340334,2.29219744723427,17.414389611238892,2.346270328111294,41.831699792243185,3.026029442519828,metal
2389.4350405557316,604.9042323792942,4448.281435184065,1111.4386374074415,2027.283197639479,345.13536262065867,0.1442818184017028,0.06215697131575126,0.08803666,0.031601723,-135.51762,75.96585,93.37061,26.912565,-43.314274,26.67543,59.227753,14.95877,-8.516594,11.596003,20.944653,11.740579,-6.532816,12.6018305,21.889866,9.65758,-18.970129,9.029569,17.050318,8.626667,-15.884877,8.647959,11.082778,6.834672,-18.48888,7.7197433,0.38057026,0.27852353,0.41369024,0.25372356,0.4398421,0.2875371,0.4556846,0.2551127,0.5279695,0.33177847,0.40415162,0.26536253,0.3973349,0.24999425,0.49205196,0.34822255,0.4183703,0.21818168,0.47845328,0.32648978,0.35679758,0.21935578,0.39714888,0.2982448,[61.5234375],21.360326248355577,4.182648473576845,16.460980669190455,4.753492327595074,17.725876997812673,5.197649922215271,17.4747574764399,3.634793326964836,17.458891726331778,3.7716256545582434,19.27880798570627,3.681304987619517,39.169577766170136,3.9084691394139583,metal
2795.6746741322545,309.1106570391675,5455.575344215606,546.7082041685619,2321.7588424214873,168.50286302846953,0.16373219209558823,0.03061478256156244,0.21233073,0.02380621,0.3734972,18.342941,79.70633,13.604648,-30.638968,10.346738,61.075768,9.796274,-17.464642,7.157072,26.695745,7.7941875,-21.258287,6.9568586,22.35319,5.511574,-13.023766,6.1796865,17.867393,5.6840453,-13.381073,5.3415775,19.257633,5.3901043,-10.976209,5.282019,0.5262507,0.2682427,0.50423414,0.26686022,0.50040233,0.2589908,0.46179822,0.26970336,0.4378558,0.24794917,0.48973212,0.28325507,0.40857732,0.253328,0.43623838,0.2811161,0.43823782,0.26888156,0.46547168,0.26452038,0.5921924,0.30290136,0.5295992,0.26607198,[117.45383523],21.960619823717348,4.819963297014849,13.561095057696692,3.467530000962952,16.811659865969073,4.3240338999322825,15.447186692616665,3.1371008779300933,15.239916108617228,2.28039905726513,16.447131819210927,1.582079970728045,44.661596338171655,5.143985824470523,metal
2908.260266485554,392.34136519341524,5405.6423128204815,789.7573909565023,2286.246871539177,246.42670705755125,0.17811948227070434,0.0419342925437274,0.21744712,0.03508007,-1.9254102,21.864132,72.69556,17.481161,-32.789642,15.588287,63.592033,10.552215,-18.557953,8.350726,25.872955,8.00321,-13.854105,8.908934,18.064384,7.4444785,-11.945406,7.3769073,19.657593,6.8596745,-13.961472,6.7190843,18.737663,7.2096577,-11.190176,6.2496,0.4566237,0.28702345,0.5573258,0.28066102,0.6808247,0.31292325,0.52614516,0.27027842,0.40640873,0.2559304,0.41684404,0.30418092,0.3671316,0.26912808,0.33453637,0.2382455,0.36515746,0.24957627,0.42351794,0.27327675,0.31143433,0.2062166,0.32654947,0.2201203,[103.359375],18.522325258207015,4.558637715716189,13.82031656076305,3.788143136466913,18.00256556637099,4.637695579428422,15.364623524230936,2.8692900285601084,15.476264922447083,2.3644862304383283,17.231027864299186,2.0049796344578987,41.885482398881436,8.432676621144296,metal
2889.2745891447994,289.32893924117764,5485.266831341912,630.43600301289,2337.500799495277,199.51094497173432,0.17660928732101394,0.027827149127935137,0.22445607,0.031985536,9.612599,20.741394,76.345825,12.514661,-31.275438,11.986065,56.887745,10.659914,-20.73966,9.100349,27.254444,7.8343115,-16.64428,7.9879684,19.372135,7.3917236,-13.922549,6.906097,19.66951,6.45847,-16.064049,6.4002533,17.490234,6.703825,-12.959961,5.7948523,0.5216688,0.21772875,0.7676288,0.26936743,0.5200254,0.21121888,0.40420038,0.20735484,0.4252614,0.2604532,0.4371483,0.2339669,0.40948752,0.25227267,0.43508288,0.20884053,0.6010308,0.27011353,0.42596886,0.21939038,0.35421383,0.19027482,0.42233437,0.22245081,[107.66601562],20.843595268826505,4.415309841820429,13.379379024809024,3.739127404631066,16.718168775884234,3.872511478725112,16.335320684933716,2.961756856255746,16.5698571519296,2.673853903395592,16.80405922484815,1.6446802663718827,43.532912203039224,8.383460413994554,metal
2980.160116271462,294.97243433532793,5461.808639857053,591.6350501444825,2297.4092335076393,191.47025042962196,0.19402490385545665,0.027590839471126585,0.21750559,0.025615223,10.01106,16.042883,74.12018,12.8281145,-32.23159,13.106927,62.772324,10.079813,-23.32492,7.792865,30.028408,7.860208,-14.876241,7.800623,20.15313,6.372035,-12.141148,6.34617,19.180307,6.3437376,-14.977439,6.0587873,18.800049,6.627856,-12.278636,5.5470147,0.5285896,0.24893877,0.6115024,0.23603855,0.5100711,0.24573152,0.42266175,0.19855253,0.5495754,0.25548688,0.4274254,0.22150819,0.41894776,0.21391603,0.5298816,0.25910398,0.610074,0.25520238,0.66309613,0.2869202,0.51467824,0.24140772,0.5065584,0.22469938,[99.38401442],20.891424141316104,4.375876598660801,13.212593802745785,3.665633301385979,16.49065358550696,3.9917015293636595,15.412552453492003,2.5878250751952208,15.398828573724535,2.0499582803818233,16.565614483158352,1.5952958815986524,44.076346547612566,7.568719038550711,metal
2987.2017926625704,324.65469346032387,5629.0576285253,720.0182632214642,2408.7557346459994,238.2492041267567,0.17751366582817338,0.02933066742797598,0.2489358,0.035917826,16.498144,20.430872,71.17403,13.27894,-22.343838,13.7910385,60.273594,11.19641,-18.556435,9.730471,27.622684,8.227986,-12.409244,8.917422,16.955914,7.34861,-8.73399,7.8217664,17.861544,7.1822762,-13.475232,7.385401,18.930727,7.0793386,-11.024661,6.814739,0.54464144,0.2687102,0.6347342,0.25702196,0.5769736,0.27528566,0.45121464,0.22920358,0.48962638,0.25526965,0.3720787,0.21432237,0.37591603,0.22688389,0.45750517,0.25663292,0.546193,0.27242193,0.62545604,0.30951038,0.48136395,0.2436492,0.47362515,0.23410796,[112.34714674],20.140167753793953,4.2976249630917245,13.245360288360697,3.770724978462576,16.318183353024697,4.004333620104113,15.231119776986656,2.766262251238825,15.341774440100044,2.3461690468206715,16.586153300259326,1.7101129833569257,40.60034072745858,10.961320804822764,metal
3401.339372945473,425.9879196002268,6163.937727511851,690.3635400352817,2458.6986699147983,221.9093413251205,0.2284702738003096,0.048721283233463204,0.22617772,0.035457,9.626442,21.411486,54.66245,16.08149,-21.025986,14.865793,60.160816,12.213294,-21.065937,9.327725,32.14062,9.029918,-15.826892,8.463778,21.457956,8.602928,-8.718101,6.964868,19.355715,8.658457,-12.387803,6.603666,19.743502,8.261265,-10.803767,6.998815,0.5939505,0.2655512,0.6897699,0.25726077,0.62434226,0.27763748,0.49156108,0.24201298,0.44371608,0.23590988,0.3706455,0.19002996,0.45188123,0.24168617,0.54213005,0.2995655,0.52422935,0.27370995,0.52900046,0.2626048,0.4419797,0.22919644,0.50001013,0.26517615,[107.66601562],19.920415710751282,4.7199526333227455,13.452103642361951,3.4949557210872033,16.768893292958957,4.206818915853369,15.981573831007708,3.342985880474219,15.688731697016808,2.450684473609133,16.190655473296854,1.6980994570329142,41.4881698632587,11.663662054906714,metal
2716.8331745213422,508.9515380728602,5122.777356599507,1015.4916192854874,2208.673920061844,355.79568716288406,0.16221897373258515,0.04552426642134411,0.2398198,0.052572466,4.007581,45.707417,83.274345,22.852448,-37.258846,20.772804,62.334545,16.572882,-14.855903,11.993284,23.4053,10.06687,-10.465684,9.816436,16.790586,9.159384,-7.9484053,8.929084,16.296947,8.293629,-11.256233,7.3481455,13.319225,7.4083776,-7.8180065,6.757545,0.53702223,0.26924664,0.52675986,0.24122508,0.49889296,0.25543308,0.45028195,0.22694016,0.53873295,0.26917085,0.48230726,0.24851303,0.5007605,0.25772706,0.5795547,0.27205828,0.6148113,0.2869838,0.64028335,0.28317666,0.5252324,0.23947464,0.5119821,0.24308774,[161.49902344],19.22254893874295,4.551189796100243,12.737454177526791,3.6311101906440215,15.849457020395008,3.8231774072438394,15.593242035529142,3.17205435811153,15.204521521808584,2.20641825225449,17.05784688083933,2.368926095215905,36.99699838433164,11.659951783222333,metal
2906.8537059020937,345.0483055539061,5519.324958730408,667.7813872080844,2374.6262223434837,216.2310869124205,0.17261573626160992,0.03428760584440443,0.22735067,0.044516433,4.940334,18.475332,75.07084,13.08802,-24.737082,12.925963,57.010853,10.718159,-21.78284,8.854996,26.048834,8.290544,-12.566025,8.439331,17.441984,6.764162,-10.24325,7.425802,18.605541,6.4941134,-13.024874,7.1392007,18.953098,6.3989544,-9.70242,6.5985856,0.51363534,0.27486646,0.59090847,0.28389946,0.4803522,0.2819143,0.42467704,0.23913507,0.5334474,0.287447,0.3743005,0.21633615,0.3662907,0.21948776,0.46463925,0.2656462,0.54808974,0.2887114,0.6284182,0.32313687,0.50027424,0.26589483,0.48619524,0.26314262,[123.046875],20.368152356946585,4.617792377456414,12.570922860844107,3.3711634247511335,16.969623447674753,4.302600070645345,15.810538499907963,3.0467922329413013,15.460415084286174,2.24759454628242,16.458803298055138,1.5931569374511962,41.56525484540236,9.53912073017737,metal
3114.329793935282,396.8193168235962,5830.064746396091,680.2068835588009,2411.5957201103206,192.53915369820962,0.19579171101006193,0.04071171129673747,0.20699105,0.02738856,1.1746387,18.551455,66.64868,13.860691,-23.702896,12.915202,60.944363,9.735989,-18.885221,7.955314,29.745417,8.300269,-17.549292,8.052256,21.030996,6.7622466,-11.19126,6.8962107,18.808363,6.8531976,-13.065931,6.163172,19.950945,6.405889,-10.563495,5.5791855,0.58041704,0.27359107,0.6014407,0.27401426,0.53368765,0.2390551,0.54311,0.26170138,0.4324944,0.2349051,0.40326333,0.22947016,0.45552033,0.25681177,0.5224592,0.2803976,0.596876,0.31117797,0.52065134,0.27405995,0.46653828,0.25168097,0.46567452,0.25039408,[123.046875],19.918977933630373,4.728609924311652,13.740434240569293,3.8282903644255066,16.484390609089207,4.27928378022491,15.293249242864789,2.9296715245642386,15.20747203987421,2.28680593945484,16.048342872639342,1.6110929551424942,43.670536280923976,8.121036816955545,metal
